Result,WhiteName,BlackName,WhiteElo,BlackElo,IncludeWhiteTitle,IncludeBlackTitle,Move
1-0,"Carlsen, Magnus","Kramnik, Vladimir",2900,2900,False,True,O-O
1-0,"Nepomniachtchi, Ian","Carlsen, Magnus",2900,2900,False,True,O-O
1-0,"Nepomniachtchi, Ian","Kramnik, Vladimir",2900,2900,False,True,exd7+
1-0,"Kramnik, Vladimir","Carlsen, Magnus",2900,2900,False,True,exd7+
1-0,"Kramnik, Vladimir","Nepomniachtchi, Ian",2900,2900,False,True,exd7+
1-0,"Carlsen, Magnus","Nepomniachtchi, Ian",2900,2900,False,False,exd7+
1-0,"Carlsen, Magnus","Kramnik, Vladimir",2900,2900,False,False,exd7+
1-0,"Nepomniachtchi, Ian","Carlsen, Magnus",2900,2900,False,False,exd7+
1-0,"Nepomniachtchi, Ian","Kramnik, Vladimir",2900,2900,False,False,exd7+
1-0,"Kramnik, Vladimir","Carlsen, Magnus",2900,2900,False,False,exd7+
1-0,"Kramnik, Vladimir","Nepomniachtchi, Ian",2900,2900,False,False,exd7+
0-1,"Carlsen, Magnus","Nepomniachtchi, Ian",1400,1400,True,True,exd7+
0-1,"Carlsen, Magnus","Kramnik, Vladimir",1400,1400,True,True,exd7+
0-1,"Nepomniachtchi, Ian","Carlsen, Magnus",1400,1400,True,True,exd7+
0-1,"Nepomniachtchi, Ian","Kramnik, Vladimir",1400,1400,True,True,exd7+
0-1,"Kramnik, Vladimir","Carlsen, Magnus",1400,1400,True,True,exd7+
0-1,"Kramnik, Vladimir","Nepomniachtchi, Ian",1400,1400,True,True,exd7+
0-1,"Carlsen, Magnus","Nepomniachtchi, Ian",1400,1400,True,False,exd7+
0-1,"Carlsen, Magnus","Kramnik, Vladimir",1400,1400,True,False,exd7+
0-1,"Nepomniachtchi, Ian","Carlsen, Magnus",1400,1400,True,False,exd7+
0-1,"Nepomniachtchi, Ian","Kramnik, Vladimir",1400,1400,True,False,exd7+
0-1,"Kramnik, Vladimir","Carlsen, Magnus",1400,1400,True,False,exd7+
0-1,"Kramnik, Vladimir","Nepomniachtchi, Ian",1400,1400,True,False,exd7+
0-1,"Carlsen, Magnus","Nepomniachtchi, Ian",1400,1400,False,True,exd7+
0-1,"Carlsen, Magnus","Kramnik, Vladimir",1400,1400,False,True,exd7+
0-1,"Nepomniachtchi, Ian","Carlsen, Magnus",1400,1400,False,True,exd7+
0-1,"Nepomniachtchi, Ian","Kramnik, Vladimir",1400,1400,False,True,exd7+
0-1,"Kramnik, Vladimir","Carlsen, Magnus",1400,1400,False,True,exd7+
0-1,"Kramnik, Vladimir","Nepomniachtchi, Ian",1400,1400,False,True,exd7+
0-1,"Carlsen, Magnus","Nepomniachtchi, Ian",1400,1400,False,False,exd7+
0-1,"Carlsen, Magnus","Kramnik, Vladimir",1400,1400,False,False,exd7+
0-1,"Nepomniachtchi, Ian","Carlsen, Magnus",1400,1400,False,False,exd7+
0-1,"Nepomniachtchi, Ian","Kramnik, Vladimir",1400,1400,False,False,exd7+
0-1,"Kramnik, Vladimir","Carlsen, Magnus",1400,1400,False,False,exd7+
0-1,"Kramnik, Vladimir","Nepomniachtchi, Ian",1400,1400,False,False,exd7+
0-1,"Carlsen, Magnus","Nepomniachtchi, Ian",2900,2900,True,True,O-O
0-1,"Carlsen, Magnus","Kramnik, Vladimir",2900,2900,True,True,exd7+
0-1,"Nepomniachtchi, Ian","Carlsen, Magnus",2900,2900,True,True,exd7+
0-1,"Nepomniachtchi, Ian","Kramnik, Vladimir",2900,2900,True,True,exd7+
0-1,"Kramnik, Vladimir","Carlsen, Magnus",2900,2900,True,True,O-O
0-1,"Kramnik, Vladimir","Nepomniachtchi, Ian",2900,2900,True,True,exd7+
0-1,"Carlsen, Magnus","Nepomniachtchi, Ian",2900,2900,True,False,O-O
0-1,"Carlsen, Magnus","Kramnik, Vladimir",2900,2900,True,False,exd7+
0-1,"Nepomniachtchi, Ian","Carlsen, Magnus",2900,2900,True,False,exd7+
0-1,"Nepomniachtchi, Ian","Kramnik, Vladimir",2900,2900,True,False,exd7+
0-1,"Kramnik, Vladimir","Carlsen, Magnus",2900,2900,True,False,exd7+
0-1,"Kramnik, Vladimir","Nepomniachtchi, Ian",2900,2900,True,False,exd7+
0-1,"Carlsen, Magnus","Nepomniachtchi, Ian",2900,2900,False,True,exd7+
0-1,"Carlsen, Magnus","Kramnik, Vladimir",2900,2900,False,True,exd7+
0-1,"Nepomniachtchi, Ian","Carlsen, Magnus",2900,2900,False,True,exd7+
0-1,"Nepomniachtchi, Ian","Kramnik, Vladimir",2900,2900,False,True,exd7+
0-1,"Kramnik, Vladimir","Carlsen, Magnus",2900,2900,False,True,exd7+
0-1,"Kramnik, Vladimir","Nepomniachtchi, Ian",2900,2900,False,True,O-O
0-1,"Carlsen, Magnus","Nepomniachtchi, Ian",2900,2900,False,False,exd7+
0-1,"Carlsen, Magnus","Kramnik, Vladimir",2900,2900,False,False,exd7+
0-1,"Nepomniachtchi, Ian","Carlsen, Magnus",2900,2900,False,False,exd7+
0-1,"Nepomniachtchi, Ian","Kramnik, Vladimir",2900,2900,False,False,exd7+
0-1,"Kramnik, Vladimir","Carlsen, Magnus",2900,2900,False,False,exd7+
0-1,"Kramnik, Vladimir","Nepomniachtchi, Ian",2900,2900,False,False,exd7+
1/2-1/2,"Carlsen, Magnus","Nepomniachtchi, Ian",1400,1400,True,True,exd7+
1/2-1/2,"Carlsen, Magnus","Kramnik, Vladimir",1400,1400,True,True,exd7+
1/2-1/2,"Nepomniachtchi, Ian","Carlsen, Magnus",1400,1400,True,True,exd7+
1/2-1/2,"Nepomniachtchi, Ian","Kramnik, Vladimir",1400,1400,True,True,exd7+
1/2-1/2,"Kramnik, Vladimir","Carlsen, Magnus",1400,1400,True,True,exd7+
1/2-1/2,"Kramnik, Vladimir","Nepomniachtchi, Ian",1400,1400,True,True,exd7+
1/2-1/2,"Carlsen, Magnus","Nepomniachtchi, Ian",1400,1400,True,False,exd7+
1/2-1/2,"Carlsen, Magnus","Kramnik, Vladimir",1400,1400,True,False,exd7+
1/2-1/2,"Nepomniachtchi, Ian","Carlsen, Magnus",1400,1400,True,False,exd7+
1/2-1/2,"Nepomniachtchi, Ian","Kramnik, Vladimir",1400,1400,True,False,exd7+
1/2-1/2,"Kramnik, Vladimir","Carlsen, Magnus",1400,1400,True,False,exd7+
1/2-1/2,"Kramnik, Vladimir","Nepomniachtchi, Ian",1400,1400,True,False,exd7+
1/2-1/2,"Carlsen, Magnus","Nepomniachtchi, Ian",1400,1400,False,True,exd7+
1/2-1/2,"Carlsen, Magnus","Kramnik, Vladimir",1400,1400,False,True,exd7+
1/2-1/2,"Nepomniachtchi, Ian","Carlsen, Magnus",1400,1400,False,True,exd7+
1/2-1/2,"Nepomniachtchi, Ian","Kramnik, Vladimir",1400,1400,False,True,exd7+
1/2-1/2,"Kramnik, Vladimir","Carlsen, Magnus",1400,1400,False,True,exd7+
1/2-1/2,"Kramnik, Vladimir","Nepomniachtchi, Ian",1400,1400,False,True,exd7+
1/2-1/2,"Carlsen, Magnus","Nepomniachtchi, Ian",1400,1400,False,False,exd7+
1/2-1/2,"Carlsen, Magnus","Kramnik, Vladimir",1400,1400,False,False,exd7+
1/2-1/2,"Nepomniachtchi, Ian","Carlsen, Magnus",1400,1400,False,False,exd7+
1/2-1/2,"Nepomniachtchi, Ian","Kramnik, Vladimir",1400,1400,False,False,exd7+
1/2-1/2,"Kramnik, Vladimir","Carlsen, Magnus",1400,1400,False,False,exd7+
1/2-1/2,"Kramnik, Vladimir","Nepomniachtchi, Ian",1400,1400,False,False,exd7+
1/2-1/2,"Carlsen, Magnus","Nepomniachtchi, Ian",2900,2900,True,True,O-O
1/2-1/2,"Carlsen, Magnus","Kramnik, Vladimir",2900,2900,True,True,O-O
1/2-1/2,"Nepomniachtchi, Ian","Carlsen, Magnus",2900,2900,True,True,exd7+
1/2-1/2,"Nepomniachtchi, Ian","Kramnik, Vladimir",2900,2900,True,True,exd7+
1/2-1/2,"Kramnik, Vladimir","Carlsen, Magnus",2900,2900,True,True,exd7+
1/2-1/2,"Kramnik, Vladimir","Nepomniachtchi, Ian",2900,2900,True,True,exd7+
1/2-1/2,"Carlsen, Magnus","Nepomniachtchi, Ian",2900,2900,True,False,exd7+
1/2-1/2,"Carlsen, Magnus","Kramnik, Vladimir",2900,2900,True,False,exd7+
1/2-1/2,"Nepomniachtchi, Ian","Carlsen, Magnus",2900,2900,True,False,exd7+
1/2-1/2,"Nepomniachtchi, Ian","Kramnik, Vladimir",2900,2900,True,False,exd7+
1/2-1/2,"Kramnik, Vladimir","Carlsen, Magnus",2900,2900,True,False,exd7+
1/2-1/2,"Kramnik, Vladimir","Nepomniachtchi, Ian",2900,2900,True,False,exd7+
1/2-1/2,"Carlsen, Magnus","Nepomniachtchi, Ian",2900,2900,False,True,exd7+
1/2-1/2,"Carlsen, Magnus","Kramnik, Vladimir",2900,2900,False,True,exd7+
1/2-1/2,"Nepomniachtchi, Ian","Carlsen, Magnus",2900,2900,False,True,exd7+
1/2-1/2,"Nepomniachtchi, Ian","Kramnik, Vladimir",2900,2900,False,True,exd7+
1/2-1/2,"Kramnik, Vladimir","Carlsen, Magnus",2900,2900,False,True,O-O
1/2-1/2,"Kramnik, Vladimir","Nepomniachtchi, Ian",2900,2900,False,True,exd7+
1/2-1/2,"Carlsen, Magnus","Nepomniachtchi, Ian",2900,2900,False,False,exd7+
1/2-1/2,"Carlsen, Magnus","Kramnik, Vladimir",2900,2900,False,False,exd7+
1/2-1/2,"Nepomniachtchi, Ian","Carlsen, Magnus",2900,2900,False,False,O-O
1/2-1/2,"Nepomniachtchi, Ian","Kramnik, Vladimir",2900,2900,False,False,exd7+
1/2-1/2,"Kramnik, Vladimir","Carlsen, Magnus",2900,2900,False,False,exd7+
1/2-1/2,"Kramnik, Vladimir","Nepomniachtchi, Ian",2900,2900,False,False,exd7+
,"Carlsen, Magnus","Nepomniachtchi, Ian",1400,1400,True,True,exd7+
,"Carlsen, Magnus","Kramnik, Vladimir",1400,1400,True,True,exd7+
,"Nepomniachtchi, Ian","Carlsen, Magnus",1400,1400,True,True,exd7+
,"Nepomniachtchi, Ian","Kramnik, Vladimir",1400,1400,True,True,exd7+
,"Kramnik, Vladimir","Carlsen, Magnus",1400,1400,True,True,exd7+
,"Kramnik, Vladimir","Nepomniachtchi, Ian",1400,1400,True,True,exd7+
,"Carlsen, Magnus","Nepomniachtchi, Ian",1400,1400,True,False,exd7+
,"Carlsen, Magnus","Kramnik, Vladimir",1400,1400,True,False,exd7+
,"Nepomniachtchi, Ian","Carlsen, Magnus",1400,1400,True,False,exd7+
,"Nepomniachtchi, Ian","Kramnik, Vladimir",1400,1400,True,False,exd7+
,"Kramnik, Vladimir","Carlsen, Magnus",1400,1400,True,False,exd7+
,"Kramnik, Vladimir","Nepomniachtchi, Ian",1400,1400,True,False,exd7+
,"Carlsen, Magnus","Nepomniachtchi, Ian",1400,1400,False,True,exd7+
,"Carlsen, Magnus","Kramnik, Vladimir",1400,1400,False,True,exd7+
,"Nepomniachtchi, Ian","Carlsen, Magnus",1400,1400,False,True,exd7+
,"Nepomniachtchi, Ian","Kramnik, Vladimir",1400,1400,False,True,exd7+
,"Kramnik, Vladimir","Carlsen, Magnus",1400,1400,False,True,exd7+
,"Kramnik, Vladimir","Nepomniachtchi, Ian",1400,1400,False,True,exd7+
,"Carlsen, Magnus","Nepomniachtchi, Ian",1400,1400,False,False,exd7+
,"Carlsen, Magnus","Kramnik, Vladimir",1400,1400,False,False,exd7+
,"Nepomniachtchi, Ian","Carlsen, Magnus",1400,1400,False,False,exd7+
,"Nepomniachtchi, Ian","Kramnik, Vladimir",1400,1400,False,False,exd7+
,"Kramnik, Vladimir","Carlsen, Magnus",1400,1400,False,False,exd7+
,"Kramnik, Vladimir","Nepomniachtchi, Ian",1400,1400,False,False,exd7+
,"Carlsen, Magnus","Nepomniachtchi, Ian",2900,2900,True,True,O-O
,"Carlsen, Magnus","Kramnik, Vladimir",2900,2900,True,True,exd7+
,"Nepomniachtchi, Ian","Carlsen, Magnus",2900,2900,True,True,O-O
,"Nepomniachtchi, Ian","Kramnik, Vladimir",2900,2900,True,True,O-O
,"Kramnik, Vladimir","Carlsen, Magnus",2900,2900,True,True,exd7+
,"Kramnik, Vladimir","Nepomniachtchi, Ian",2900,2900,True,True,O-O
,"Carlsen, Magnus","Nepomniachtchi, Ian",2900,2900,True,False,exd7+
,"Carlsen, Magnus","Kramnik, Vladimir",2900,2900,True,False,exd7+
,"Nepomniachtchi, Ian","Carlsen, Magnus",2900,2900,True,False,O-O
,"Nepomniachtchi, Ian","Kramnik, Vladimir",2900,2900,True,False,exd7+
,"Kramnik, Vladimir","Carlsen, Magnus",2900,2900,True,False,exd7+
,"Kramnik, Vladimir","Nepomniachtchi, Ian",2900,2900,True,False,exd7+
,"Carlsen, Magnus","Nepomniachtchi, Ian",2900,2900,False,True,exd7+
,"Carlsen, Magnus","Kramnik, Vladimir",2900,2900,False,True,exd7+
,"Nepomniachtchi, Ian","Carlsen, Magnus",2900,2900,False,True,O-O
,"Nepomniachtchi, Ian","Kramnik, Vladimir",2900,2900,False,True,exd7+
,"Kramnik, Vladimir","Carlsen, Magnus",2900,2900,False,True,exd7+
,"Kramnik, Vladimir","Nepomniachtchi, Ian",2900,2900,False,True,exd7+
,"Carlsen, Magnus","Nepomniachtchi, Ian",2900,2900,False,False,exd7+
,"Carlsen, Magnus","Kramnik, Vladimir",2900,2900,False,False,exd7+
,"Nepomniachtchi, Ian","Carlsen, Magnus",2900,2900,False,False,exd7+
,"Nepomniachtchi, Ian","Kramnik, Vladimir",2900,2900,False,False,exd7+
,"Kramnik, Vladimir","Carlsen, Magnus",2900,2900,False,False,exd7+
,"Kramnik, Vladimir","Nepomniachtchi, Ian",2900,2900,False,False,exd7+
