Result,WhiteName,BlackName,WhiteElo,BlackElo,IncludeWhiteTitle,IncludeBlackTitle,Move
0-1,"Nepomniachtchi, Ian","Giraud, Thibaut",1200,1200,True,False,Bxd5
0-1,"Nepomniachtchi, Ian",XXX,1200,1200,True,False,Bxd5
0-1,"Kramnik, Vladimir","Nepomniachtchi, Ian",1200,1200,True,False,Bxd5
0-1,"Kramnik, Vladimir","Giraud, Thibaut",1200,1200,True,False,Bxd5
0-1,"Kramnik, Vladimir",XXX,1200,1200,True,False,Bxd5
0-1,"Giraud, Thibaut","Nepomniachtchi, Ian",1200,1200,True,False,Bxd5
0-1,"Giraud, Thibaut","Kramnik, Vladimir",1200,1200,True,False,Bxd5
0-1,"Giraud, Thibaut",XXX,1200,1200,True,False,Bxd5
0-1,XXX,"Nepomniachtchi, Ian",1200,1200,True,False,Bxd5
0-1,XXX,"Kramnik, Vladimir",1200,1200,True,False,Bxd5
0-1,XXX,"Giraud, Thibaut",1200,1200,True,False,Bxd5
0-1,"Nepomniachtchi, Ian","Kramnik, Vladimir",1200,1200,False,True,Bxd5
0-1,"Nepomniachtchi, Ian","Giraud, Thibaut",1200,1200,False,True,Bxd5
0-1,"Nepomniachtchi, Ian",XXX,1200,1200,False,True,Bxd5
0-1,"Kramnik, Vladimir","Nepomniachtchi, Ian",1200,1200,False,True,Bxd5
0-1,"Kramnik, Vladimir","Giraud, Thibaut",1200,1200,False,True,Bxd5
0-1,"Kramnik, Vladimir",XXX,1200,1200,False,True,Bxd5
0-1,"Giraud, Thibaut","Nepomniachtchi, Ian",1200,1200,False,True,Bxd5
0-1,"Giraud, Thibaut","Kramnik, Vladimir",1200,1200,False,True,Bxd5
0-1,"Giraud, Thibaut",XXX,1200,1200,False,True,Bxd5
0-1,XXX,"Nepomniachtchi, Ian",1200,1200,False,True,Bxd5
0-1,XXX,"Kramnik, Vladimir",1200,1200,False,True,Bxd5
0-1,XXX,"Giraud, Thibaut",1200,1200,False,True,Bxd5
0-1,"Nepomniachtchi, Ian","Kramnik, Vladimir",1200,1200,False,False,Bxd5
0-1,"Nepomniachtchi, Ian","Giraud, Thibaut",1200,1200,False,False,Bxd5
0-1,"Nepomniachtchi, Ian",XXX,1200,1200,False,False,Bxd5
0-1,"Kramnik, Vladimir","Nepomniachtchi, Ian",1200,1200,False,False,Bxd5
0-1,"Kramnik, Vladimir","Giraud, Thibaut",1200,1200,False,False,Bxd5
0-1,"Kramnik, Vladimir",XXX,1200,1200,False,False,Bxd5
0-1,"Giraud, Thibaut","Nepomniachtchi, Ian",1200,1200,False,False,Bxd5
0-1,"Giraud, Thibaut","Kramnik, Vladimir",1200,1200,False,False,Bxd5
0-1,"Giraud, Thibaut",XXX,1200,1200,False,False,Bxd5
0-1,XXX,"Nepomniachtchi, Ian",1200,1200,False,False,Bxd5
0-1,XXX,"Kramnik, Vladimir",1200,1200,False,False,Bxd5
0-1,XXX,"Giraud, Thibaut",1200,1200,False,False,Bxd5
0-1,"Nepomniachtchi, Ian","Kramnik, Vladimir",2900,2900,True,True,Bxd5
0-1,"Nepomniachtchi, Ian","Giraud, Thibaut",2900,2900,True,True,Bxd5
0-1,"Nepomniachtchi, Ian",XXX,2900,2900,True,True,Bxd5
0-1,"Kramnik, Vladimir","Nepomniachtchi, Ian",2900,2900,True,True,Bxd5
0-1,"Kramnik, Vladimir","Giraud, Thibaut",2900,2900,True,True,Bxd5
0-1,"Kramnik, Vladimir",XXX,2900,2900,True,True,Bxd5
0-1,"Giraud, Thibaut","Nepomniachtchi, Ian",2900,2900,True,True,Bxd5
0-1,"Giraud, Thibaut","Kramnik, Vladimir",2900,2900,True,True,Bxd5
0-1,"Giraud, Thibaut",XXX,2900,2900,True,True,Bxd5
0-1,XXX,"Nepomniachtchi, Ian",2900,2900,True,True,Bxd5
0-1,XXX,"Kramnik, Vladimir",2900,2900,True,True,Bxd5
0-1,XXX,"Giraud, Thibaut",2900,2900,True,True,Bxd5
0-1,"Nepomniachtchi, Ian","Kramnik, Vladimir",2900,2900,True,False,Bxd5
0-1,"Nepomniachtchi, Ian","Giraud, Thibaut",2900,2900,True,False,Bxd5
0-1,"Nepomniachtchi, Ian",XXX,2900,2900,True,False,Bxd5
0-1,"Kramnik, Vladimir","Nepomniachtchi, Ian",2900,2900,True,False,Bxd5
0-1,"Kramnik, Vladimir","Giraud, Thibaut",2900,2900,True,False,Bxd5
0-1,"Kramnik, Vladimir",XXX,2900,2900,True,False,Bxd5
0-1,"Giraud, Thibaut","Nepomniachtchi, Ian",2900,2900,True,False,Bxd5
0-1,"Giraud, Thibaut","Kramnik, Vladimir",2900,2900,True,False,Bxd5
0-1,"Giraud, Thibaut",XXX,2900,2900,True,False,Bxd5
0-1,XXX,"Nepomniachtchi, Ian",2900,2900,True,False,Bxd5
0-1,XXX,"Kramnik, Vladimir",2900,2900,True,False,Bxd5
0-1,XXX,"Giraud, Thibaut",2900,2900,True,False,Bxd5
0-1,"Nepomniachtchi, Ian","Kramnik, Vladimir",2900,2900,False,True,Bxd5
0-1,"Nepomniachtchi, Ian","Giraud, Thibaut",2900,2900,False,True,Bxd5
0-1,"Nepomniachtchi, Ian",XXX,2900,2900,False,True,Bxd5
0-1,"Kramnik, Vladimir","Nepomniachtchi, Ian",2900,2900,False,True,Bxd5
0-1,"Kramnik, Vladimir","Giraud, Thibaut",2900,2900,False,True,Bxd5
0-1,"Kramnik, Vladimir",XXX,2900,2900,False,True,Bxd5
0-1,"Giraud, Thibaut","Nepomniachtchi, Ian",2900,2900,False,True,Bxd5
0-1,"Giraud, Thibaut","Kramnik, Vladimir",2900,2900,False,True,Bxd5
0-1,"Giraud, Thibaut",XXX,2900,2900,False,True,Bxd5
0-1,XXX,"Nepomniachtchi, Ian",2900,2900,False,True,Bxd5
0-1,XXX,"Kramnik, Vladimir",2900,2900,False,True,Bxd5
0-1,XXX,"Giraud, Thibaut",2900,2900,False,True,Bxd5
0-1,"Nepomniachtchi, Ian","Kramnik, Vladimir",2900,2900,False,False,Bxd5
0-1,"Nepomniachtchi, Ian","Giraud, Thibaut",2900,2900,False,False,Bxd5
0-1,"Nepomniachtchi, Ian",XXX,2900,2900,False,False,Bxd5
0-1,"Kramnik, Vladimir","Nepomniachtchi, Ian",2900,2900,False,False,Bxd5
0-1,"Kramnik, Vladimir","Giraud, Thibaut",2900,2900,False,False,Bxd5
0-1,"Kramnik, Vladimir",XXX,2900,2900,False,False,Bxd5
0-1,"Giraud, Thibaut","Nepomniachtchi, Ian",2900,2900,False,False,Bxd5
0-1,"Giraud, Thibaut","Kramnik, Vladimir",2900,2900,False,False,Bxd5
0-1,"Giraud, Thibaut",XXX,2900,2900,False,False,Bxd5
0-1,XXX,"Nepomniachtchi, Ian",2900,2900,False,False,Bxd5
0-1,XXX,"Kramnik, Vladimir",2900,2900,False,False,Bxd5
0-1,XXX,"Giraud, Thibaut",2900,2900,False,False,Bxd5
