Result,WhiteName,BlackName,WhiteElo,BlackElo,IncludeWhiteTitle,IncludeBlackTitle,Move
1-0,"Nepomniachtchi, Ian","Giraud, Thibaut",1000,1000,True,False,g6
1-0,"Nepomniachtchi, Ian","Louapre, David",1000,1000,True,False,g6
1-0,"Nepomniachtchi, Ian",XXX,1000,1000,True,False,g6
1-0,"Kramnik, Vladimir","Nepomniachtchi, Ian",1000,1000,True,False,g6
1-0,"Kramnik, Vladimir","Kasparov, Gary",1000,1000,True,False,g6
1-0,"Kramnik, Vladimir","Giraud, Thibaut",1000,1000,True,False,g6
1-0,"Kramnik, Vladimir","Louapre, David",1000,1000,True,False,g6
1-0,"Kramnik, Vladimir",XXX,1000,1000,True,False,g6
1-0,"Kasparov, Gary","Nepomniachtchi, Ian",1000,1000,True,False,g6
1-0,"Kasparov, Gary","Kramnik, Vladimir",1000,1000,True,False,g6
1-0,"Kasparov, Gary","Giraud, Thibaut",1000,1000,True,False,g6
1-0,"Kasparov, Gary","Louapre, David",1000,1000,True,False,g6
1-0,"Kasparov, Gary",XXX,1000,1000,True,False,Nf6
1-0,"Giraud, Thibaut","Nepomniachtchi, Ian",1000,1000,True,False,g6
1-0,"Giraud, Thibaut","Kramnik, Vladimir",1000,1000,True,False,g6
1-0,"Giraud, Thibaut","Kasparov, Gary",1000,1000,True,False,g6
1-0,"Giraud, Thibaut","Louapre, David",1000,1000,True,False,g6
1-0,"Giraud, Thibaut",XXX,1000,1000,True,False,Nf6
1-0,"Louapre, David","Nepomniachtchi, Ian",1000,1000,True,False,g6
1-0,"Louapre, David","Kramnik, Vladimir",1000,1000,True,False,g6
1-0,"Louapre, David","Kasparov, Gary",1000,1000,True,False,g6
1-0,"Louapre, David","Giraud, Thibaut",1000,1000,True,False,Nf6
1-0,"Louapre, David",XXX,1000,1000,True,False,Nf6
1-0,XXX,"Nepomniachtchi, Ian",1000,1000,True,False,g6
1-0,XXX,"Kramnik, Vladimir",1000,1000,True,False,g6
1-0,XXX,"Kasparov, Gary",1000,1000,True,False,g6
1-0,XXX,"Giraud, Thibaut",1000,1000,True,False,Nf6
1-0,XXX,"Louapre, David",1000,1000,True,False,Nf6
1-0,"Nepomniachtchi, Ian","Kramnik, Vladimir",1000,1000,False,True,g6
1-0,"Nepomniachtchi, Ian","Kasparov, Gary",1000,1000,False,True,g6
1-0,"Nepomniachtchi, Ian","Giraud, Thibaut",1000,1000,False,True,g6
1-0,"Nepomniachtchi, Ian","Louapre, David",1000,1000,False,True,g6
1-0,"Nepomniachtchi, Ian",XXX,1000,1000,False,True,g6
1-0,"Kramnik, Vladimir","Nepomniachtchi, Ian",1000,1000,False,True,g6
1-0,"Kramnik, Vladimir","Kasparov, Gary",1000,1000,False,True,g6
1-0,"Kramnik, Vladimir","Giraud, Thibaut",1000,1000,False,True,g6
1-0,"Kramnik, Vladimir","Louapre, David",1000,1000,False,True,g6
1-0,"Kramnik, Vladimir",XXX,1000,1000,False,True,g6
1-0,"Kasparov, Gary","Nepomniachtchi, Ian",1000,1000,False,True,g6
1-0,"Kasparov, Gary","Kramnik, Vladimir",1000,1000,False,True,g6
1-0,"Kasparov, Gary","Giraud, Thibaut",1000,1000,False,True,g6
1-0,"Kasparov, Gary","Louapre, David",1000,1000,False,True,g6
1-0,"Kasparov, Gary",XXX,1000,1000,False,True,g6
1-0,"Giraud, Thibaut","Nepomniachtchi, Ian",1000,1000,False,True,g6
1-0,"Giraud, Thibaut","Kramnik, Vladimir",1000,1000,False,True,g6
1-0,"Giraud, Thibaut","Kasparov, Gary",1000,1000,False,True,g6
1-0,"Giraud, Thibaut","Louapre, David",1000,1000,False,True,Nf6
1-0,"Giraud, Thibaut",XXX,1000,1000,False,True,Nf6
1-0,"Louapre, David","Nepomniachtchi, Ian",1000,1000,False,True,g6
1-0,"Louapre, David","Kramnik, Vladimir",1000,1000,False,True,g6
1-0,"Louapre, David","Kasparov, Gary",1000,1000,False,True,g6
1-0,"Louapre, David","Giraud, Thibaut",1000,1000,False,True,Nf6
1-0,"Louapre, David",XXX,1000,1000,False,True,Nf6
1-0,XXX,"Nepomniachtchi, Ian",1000,1000,False,True,g6
1-0,XXX,"Kramnik, Vladimir",1000,1000,False,True,g6
1-0,XXX,"Kasparov, Gary",1000,1000,False,True,g6
1-0,XXX,"Giraud, Thibaut",1000,1000,False,True,Nf6
1-0,XXX,"Louapre, David",1000,1000,False,True,Nf6
1-0,"Nepomniachtchi, Ian","Kramnik, Vladimir",1000,1000,False,False,g6
1-0,"Nepomniachtchi, Ian","Kasparov, Gary",1000,1000,False,False,g6
1-0,"Nepomniachtchi, Ian","Giraud, Thibaut",1000,1000,False,False,g6
1-0,"Nepomniachtchi, Ian","Louapre, David",1000,1000,False,False,g6
1-0,"Nepomniachtchi, Ian",XXX,1000,1000,False,False,g6
1-0,"Kramnik, Vladimir","Nepomniachtchi, Ian",1000,1000,False,False,g6
1-0,"Kramnik, Vladimir","Kasparov, Gary",1000,1000,False,False,g6
1-0,"Kramnik, Vladimir","Giraud, Thibaut",1000,1000,False,False,g6
1-0,"Kramnik, Vladimir","Louapre, David",1000,1000,False,False,g6
1-0,"Kramnik, Vladimir",XXX,1000,1000,False,False,g6
1-0,"Kasparov, Gary","Nepomniachtchi, Ian",1000,1000,False,False,g6
1-0,"Kasparov, Gary","Kramnik, Vladimir",1000,1000,False,False,g6
1-0,"Kasparov, Gary","Giraud, Thibaut",1000,1000,False,False,g6
1-0,"Kasparov, Gary","Louapre, David",1000,1000,False,False,g6
1-0,"Kasparov, Gary",XXX,1000,1000,False,False,g6
1-0,"Giraud, Thibaut","Nepomniachtchi, Ian",1000,1000,False,False,g6
1-0,"Giraud, Thibaut","Kramnik, Vladimir",1000,1000,False,False,g6
1-0,"Giraud, Thibaut","Kasparov, Gary",1000,1000,False,False,g6
1-0,"Giraud, Thibaut","Louapre, David",1000,1000,False,False,g6
1-0,"Giraud, Thibaut",XXX,1000,1000,False,False,Nf6
1-0,"Louapre, David","Nepomniachtchi, Ian",1000,1000,False,False,g6
1-0,"Louapre, David","Kramnik, Vladimir",1000,1000,False,False,g6
1-0,"Louapre, David","Kasparov, Gary",1000,1000,False,False,g6
1-0,"Louapre, David","Giraud, Thibaut",1000,1000,False,False,Nf6
1-0,"Louapre, David",XXX,1000,1000,False,False,Nf6
1-0,XXX,"Nepomniachtchi, Ian",1000,1000,False,False,g6
1-0,XXX,"Kramnik, Vladimir",1000,1000,False,False,g6
1-0,XXX,"Kasparov, Gary",1000,1000,False,False,g6
1-0,XXX,"Giraud, Thibaut",1000,1000,False,False,Nf6
1-0,XXX,"Louapre, David",1000,1000,False,False,Nf6
1-0,"Nepomniachtchi, Ian","Kramnik, Vladimir",1400,1400,True,True,g6
1-0,"Nepomniachtchi, Ian","Kasparov, Gary",1400,1400,True,True,g6
1-0,"Nepomniachtchi, Ian","Giraud, Thibaut",1400,1400,True,True,g6
1-0,"Nepomniachtchi, Ian","Louapre, David",1400,1400,True,True,g6
1-0,"Nepomniachtchi, Ian",XXX,1400,1400,True,True,g6
1-0,"Kramnik, Vladimir","Nepomniachtchi, Ian",1400,1400,True,True,g6
1-0,"Kramnik, Vladimir","Kasparov, Gary",1400,1400,True,True,g6
1-0,"Kramnik, Vladimir","Giraud, Thibaut",1400,1400,True,True,g6
1-0,"Kramnik, Vladimir","Louapre, David",1400,1400,True,True,g6
1-0,"Kramnik, Vladimir",XXX,1400,1400,True,True,g6
1-0,"Kasparov, Gary","Nepomniachtchi, Ian",1400,1400,True,True,g6
1-0,"Kasparov, Gary","Kramnik, Vladimir",1400,1400,True,True,g6
1-0,"Kasparov, Gary","Giraud, Thibaut",1400,1400,True,True,g6
1-0,"Kasparov, Gary","Louapre, David",1400,1400,True,True,g6
1-0,"Kasparov, Gary",XXX,1400,1400,True,True,g6
1-0,"Giraud, Thibaut","Nepomniachtchi, Ian",1400,1400,True,True,g6
1-0,"Giraud, Thibaut","Kramnik, Vladimir",1400,1400,True,True,g6
1-0,"Giraud, Thibaut","Kasparov, Gary",1400,1400,True,True,g6
1-0,"Giraud, Thibaut","Louapre, David",1400,1400,True,True,g6
1-0,"Giraud, Thibaut",XXX,1400,1400,True,True,Nf6
1-0,"Louapre, David","Nepomniachtchi, Ian",1400,1400,True,True,g6
1-0,"Louapre, David","Kramnik, Vladimir",1400,1400,True,True,g6
1-0,"Louapre, David","Kasparov, Gary",1400,1400,True,True,g6
1-0,"Louapre, David","Giraud, Thibaut",1400,1400,True,True,g6
1-0,"Louapre, David",XXX,1400,1400,True,True,g6
1-0,XXX,"Nepomniachtchi, Ian",1400,1400,True,True,g6
1-0,XXX,"Kramnik, Vladimir",1400,1400,True,True,g6
1-0,XXX,"Kasparov, Gary",1400,1400,True,True,g6
1-0,XXX,"Giraud, Thibaut",1400,1400,True,True,g6
1-0,XXX,"Louapre, David",1400,1400,True,True,g6
1-0,"Nepomniachtchi, Ian","Kramnik, Vladimir",1400,1400,True,False,g6
1-0,"Nepomniachtchi, Ian","Kasparov, Gary",1400,1400,True,False,g6
1-0,"Nepomniachtchi, Ian","Giraud, Thibaut",1400,1400,True,False,g6
1-0,"Nepomniachtchi, Ian","Louapre, David",1400,1400,True,False,g6
1-0,"Nepomniachtchi, Ian",XXX,1400,1400,True,False,g6
1-0,"Kramnik, Vladimir","Nepomniachtchi, Ian",1400,1400,True,False,g6
1-0,"Kramnik, Vladimir","Kasparov, Gary",1400,1400,True,False,g6
1-0,"Kramnik, Vladimir","Giraud, Thibaut",1400,1400,True,False,g6
1-0,"Kramnik, Vladimir","Louapre, David",1400,1400,True,False,g6
1-0,"Kramnik, Vladimir",XXX,1400,1400,True,False,Nf6
1-0,"Kasparov, Gary","Nepomniachtchi, Ian",1400,1400,True,False,g6
1-0,"Kasparov, Gary","Kramnik, Vladimir",1400,1400,True,False,g6
1-0,"Kasparov, Gary","Giraud, Thibaut",1400,1400,True,False,g6
1-0,"Kasparov, Gary","Louapre, David",1400,1400,True,False,g6
1-0,"Kasparov, Gary",XXX,1400,1400,True,False,Nf6
1-0,"Giraud, Thibaut","Nepomniachtchi, Ian",1400,1400,True,False,g6
1-0,"Giraud, Thibaut","Kramnik, Vladimir",1400,1400,True,False,g6
1-0,"Giraud, Thibaut","Kasparov, Gary",1400,1400,True,False,g6
1-0,"Giraud, Thibaut","Louapre, David",1400,1400,True,False,g6
1-0,"Giraud, Thibaut",XXX,1400,1400,True,False,Nf6
1-0,"Louapre, David","Nepomniachtchi, Ian",1400,1400,True,False,g6
1-0,"Louapre, David","Kramnik, Vladimir",1400,1400,True,False,g6
1-0,"Louapre, David","Kasparov, Gary",1400,1400,True,False,g6
1-0,"Louapre, David","Giraud, Thibaut",1400,1400,True,False,Nf6
1-0,"Louapre, David",XXX,1400,1400,True,False,Nf6
1-0,XXX,"Nepomniachtchi, Ian",1400,1400,True,False,g6
1-0,XXX,"Kramnik, Vladimir",1400,1400,True,False,g6
1-0,XXX,"Kasparov, Gary",1400,1400,True,False,g6
1-0,XXX,"Giraud, Thibaut",1400,1400,True,False,Nf6
1-0,XXX,"Louapre, David",1400,1400,True,False,Nf6
1-0,"Nepomniachtchi, Ian","Kramnik, Vladimir",1400,1400,False,True,g6
1-0,"Nepomniachtchi, Ian","Kasparov, Gary",1400,1400,False,True,g6
1-0,"Nepomniachtchi, Ian","Giraud, Thibaut",1400,1400,False,True,g6
1-0,"Nepomniachtchi, Ian","Louapre, David",1400,1400,False,True,g6
1-0,"Nepomniachtchi, Ian",XXX,1400,1400,False,True,g6
1-0,"Kramnik, Vladimir","Nepomniachtchi, Ian",1400,1400,False,True,g6
1-0,"Kramnik, Vladimir","Kasparov, Gary",1400,1400,False,True,g6
1-0,"Kramnik, Vladimir","Giraud, Thibaut",1400,1400,False,True,g6
1-0,"Kramnik, Vladimir","Louapre, David",1400,1400,False,True,g6
1-0,"Kramnik, Vladimir",XXX,1400,1400,False,True,g6
1-0,"Kasparov, Gary","Nepomniachtchi, Ian",1400,1400,False,True,g6
1-0,"Kasparov, Gary","Kramnik, Vladimir",1400,1400,False,True,g6
1-0,"Kasparov, Gary","Giraud, Thibaut",1400,1400,False,True,g6
1-0,"Kasparov, Gary","Louapre, David",1400,1400,False,True,g6
1-0,"Kasparov, Gary",XXX,1400,1400,False,True,Nf6
1-0,"Giraud, Thibaut","Nepomniachtchi, Ian",1400,1400,False,True,g6
1-0,"Giraud, Thibaut","Kramnik, Vladimir",1400,1400,False,True,g6
1-0,"Giraud, Thibaut","Kasparov, Gary",1400,1400,False,True,g6
1-0,"Giraud, Thibaut","Louapre, David",1400,1400,False,True,g6
1-0,"Giraud, Thibaut",XXX,1400,1400,False,True,Nf6
1-0,"Louapre, David","Nepomniachtchi, Ian",1400,1400,False,True,g6
1-0,"Louapre, David","Kramnik, Vladimir",1400,1400,False,True,g6
1-0,"Louapre, David","Kasparov, Gary",1400,1400,False,True,g6
1-0,"Louapre, David","Giraud, Thibaut",1400,1400,False,True,g6
1-0,"Louapre, David",XXX,1400,1400,False,True,Nf6
1-0,XXX,"Nepomniachtchi, Ian",1400,1400,False,True,g6
1-0,XXX,"Kramnik, Vladimir",1400,1400,False,True,g6
1-0,XXX,"Kasparov, Gary",1400,1400,False,True,g6
1-0,XXX,"Giraud, Thibaut",1400,1400,False,True,Nf6
1-0,XXX,"Louapre, David",1400,1400,False,True,Nf6
1-0,"Nepomniachtchi, Ian","Kramnik, Vladimir",1400,1400,False,False,g6
1-0,"Nepomniachtchi, Ian","Kasparov, Gary",1400,1400,False,False,g6
1-0,"Nepomniachtchi, Ian","Giraud, Thibaut",1400,1400,False,False,g6
1-0,"Nepomniachtchi, Ian","Louapre, David",1400,1400,False,False,g6
1-0,"Nepomniachtchi, Ian",XXX,1400,1400,False,False,g6
1-0,"Kramnik, Vladimir","Nepomniachtchi, Ian",1400,1400,False,False,g6
1-0,"Kramnik, Vladimir","Kasparov, Gary",1400,1400,False,False,g6
1-0,"Kramnik, Vladimir","Giraud, Thibaut",1400,1400,False,False,g6
1-0,"Kramnik, Vladimir","Louapre, David",1400,1400,False,False,g6
1-0,"Kramnik, Vladimir",XXX,1400,1400,False,False,Nf6
1-0,"Kasparov, Gary","Nepomniachtchi, Ian",1400,1400,False,False,g6
1-0,"Kasparov, Gary","Kramnik, Vladimir",1400,1400,False,False,g6
1-0,"Kasparov, Gary","Giraud, Thibaut",1400,1400,False,False,g6
1-0,"Kasparov, Gary","Louapre, David",1400,1400,False,False,g6
1-0,"Kasparov, Gary",XXX,1400,1400,False,False,Nf6
1-0,"Giraud, Thibaut","Nepomniachtchi, Ian",1400,1400,False,False,g6
1-0,"Giraud, Thibaut","Kramnik, Vladimir",1400,1400,False,False,g6
1-0,"Giraud, Thibaut","Kasparov, Gary",1400,1400,False,False,g6
1-0,"Giraud, Thibaut","Louapre, David",1400,1400,False,False,g6
1-0,"Giraud, Thibaut",XXX,1400,1400,False,False,Nf6
1-0,"Louapre, David","Nepomniachtchi, Ian",1400,1400,False,False,g6
1-0,"Louapre, David","Kramnik, Vladimir",1400,1400,False,False,g6
1-0,"Louapre, David","Kasparov, Gary",1400,1400,False,False,g6
1-0,"Louapre, David","Giraud, Thibaut",1400,1400,False,False,Nf6
1-0,"Louapre, David",XXX,1400,1400,False,False,Nf6
1-0,XXX,"Nepomniachtchi, Ian",1400,1400,False,False,g6
1-0,XXX,"Kramnik, Vladimir",1400,1400,False,False,g6
1-0,XXX,"Kasparov, Gary",1400,1400,False,False,g6
1-0,XXX,"Giraud, Thibaut",1400,1400,False,False,Nf6
1-0,XXX,"Louapre, David",1400,1400,False,False,Nf6
1-0,"Nepomniachtchi, Ian","Kramnik, Vladimir",1700,1700,True,True,g6
1-0,"Nepomniachtchi, Ian","Kasparov, Gary",1700,1700,True,True,g6
1-0,"Nepomniachtchi, Ian","Giraud, Thibaut",1700,1700,True,True,g6
1-0,"Nepomniachtchi, Ian","Louapre, David",1700,1700,True,True,g6
1-0,"Nepomniachtchi, Ian",XXX,1700,1700,True,True,g6
1-0,"Kramnik, Vladimir","Nepomniachtchi, Ian",1700,1700,True,True,g6
1-0,"Kramnik, Vladimir","Kasparov, Gary",1700,1700,True,True,g6
1-0,"Kramnik, Vladimir","Giraud, Thibaut",1700,1700,True,True,g6
1-0,"Kramnik, Vladimir","Louapre, David",1700,1700,True,True,g6
1-0,"Kramnik, Vladimir",XXX,1700,1700,True,True,g6
1-0,"Kasparov, Gary","Nepomniachtchi, Ian",1700,1700,True,True,g6
1-0,"Kasparov, Gary","Kramnik, Vladimir",1700,1700,True,True,g6
1-0,"Kasparov, Gary","Giraud, Thibaut",1700,1700,True,True,g6
1-0,"Kasparov, Gary","Louapre, David",1700,1700,True,True,g6
1-0,"Kasparov, Gary",XXX,1700,1700,True,True,g6
1-0,"Giraud, Thibaut","Nepomniachtchi, Ian",1700,1700,True,True,g6
1-0,"Giraud, Thibaut","Kramnik, Vladimir",1700,1700,True,True,g6
1-0,"Giraud, Thibaut","Kasparov, Gary",1700,1700,True,True,g6
1-0,"Giraud, Thibaut","Louapre, David",1700,1700,True,True,g6
1-0,"Giraud, Thibaut",XXX,1700,1700,True,True,g6
1-0,"Louapre, David","Nepomniachtchi, Ian",1700,1700,True,True,g6
1-0,"Louapre, David","Kramnik, Vladimir",1700,1700,True,True,g6
1-0,"Louapre, David","Kasparov, Gary",1700,1700,True,True,g6
1-0,"Louapre, David","Giraud, Thibaut",1700,1700,True,True,g6
1-0,"Louapre, David",XXX,1700,1700,True,True,g6
1-0,XXX,"Nepomniachtchi, Ian",1700,1700,True,True,g6
1-0,XXX,"Kramnik, Vladimir",1700,1700,True,True,g6
1-0,XXX,"Kasparov, Gary",1700,1700,True,True,g6
1-0,XXX,"Giraud, Thibaut",1700,1700,True,True,g6
1-0,XXX,"Louapre, David",1700,1700,True,True,g6
1-0,"Nepomniachtchi, Ian","Kramnik, Vladimir",1700,1700,True,False,g6
1-0,"Nepomniachtchi, Ian","Kasparov, Gary",1700,1700,True,False,g6
1-0,"Nepomniachtchi, Ian","Giraud, Thibaut",1700,1700,True,False,g6
1-0,"Nepomniachtchi, Ian","Louapre, David",1700,1700,True,False,g6
1-0,"Nepomniachtchi, Ian",XXX,1700,1700,True,False,g6
1-0,"Kramnik, Vladimir","Nepomniachtchi, Ian",1700,1700,True,False,g6
1-0,"Kramnik, Vladimir","Kasparov, Gary",1700,1700,True,False,g6
1-0,"Kramnik, Vladimir","Giraud, Thibaut",1700,1700,True,False,g6
1-0,"Kramnik, Vladimir","Louapre, David",1700,1700,True,False,g6
1-0,"Kramnik, Vladimir",XXX,1700,1700,True,False,Nf6
1-0,"Kasparov, Gary","Nepomniachtchi, Ian",1700,1700,True,False,g6
1-0,"Kasparov, Gary","Kramnik, Vladimir",1700,1700,True,False,g6
1-0,"Kasparov, Gary","Giraud, Thibaut",1700,1700,True,False,g6
1-0,"Kasparov, Gary","Louapre, David",1700,1700,True,False,g6
1-0,"Kasparov, Gary",XXX,1700,1700,True,False,Nf6
1-0,"Giraud, Thibaut","Nepomniachtchi, Ian",1700,1700,True,False,g6
1-0,"Giraud, Thibaut","Kramnik, Vladimir",1700,1700,True,False,g6
1-0,"Giraud, Thibaut","Kasparov, Gary",1700,1700,True,False,g6
1-0,"Giraud, Thibaut","Louapre, David",1700,1700,True,False,Nf6
1-0,"Giraud, Thibaut",XXX,1700,1700,True,False,Nf6
1-0,"Louapre, David","Nepomniachtchi, Ian",1700,1700,True,False,g6
1-0,"Louapre, David","Kramnik, Vladimir",1700,1700,True,False,g6
1-0,"Louapre, David","Kasparov, Gary",1700,1700,True,False,g6
1-0,"Louapre, David","Giraud, Thibaut",1700,1700,True,False,Nf6
1-0,"Louapre, David",XXX,1700,1700,True,False,Nf6
1-0,XXX,"Nepomniachtchi, Ian",1700,1700,True,False,g6
1-0,XXX,"Kramnik, Vladimir",1700,1700,True,False,g6
1-0,XXX,"Kasparov, Gary",1700,1700,True,False,g6
1-0,XXX,"Giraud, Thibaut",1700,1700,True,False,g6
1-0,XXX,"Louapre, David",1700,1700,True,False,Nf6
1-0,"Nepomniachtchi, Ian","Kramnik, Vladimir",1700,1700,False,True,g6
1-0,"Nepomniachtchi, Ian","Kasparov, Gary",1700,1700,False,True,g6
1-0,"Nepomniachtchi, Ian","Giraud, Thibaut",1700,1700,False,True,g6
1-0,"Nepomniachtchi, Ian","Louapre, David",1700,1700,False,True,g6
1-0,"Nepomniachtchi, Ian",XXX,1700,1700,False,True,g6
1-0,"Kramnik, Vladimir","Nepomniachtchi, Ian",1700,1700,False,True,g6
1-0,"Kramnik, Vladimir","Kasparov, Gary",1700,1700,False,True,g6
1-0,"Kramnik, Vladimir","Giraud, Thibaut",1700,1700,False,True,g6
1-0,"Kramnik, Vladimir","Louapre, David",1700,1700,False,True,g6
1-0,"Kramnik, Vladimir",XXX,1700,1700,False,True,g6
1-0,"Kasparov, Gary","Nepomniachtchi, Ian",1700,1700,False,True,g6
1-0,"Kasparov, Gary","Kramnik, Vladimir",1700,1700,False,True,g6
1-0,"Kasparov, Gary","Giraud, Thibaut",1700,1700,False,True,g6
1-0,"Kasparov, Gary","Louapre, David",1700,1700,False,True,g6
1-0,"Kasparov, Gary",XXX,1700,1700,False,True,g6
1-0,"Giraud, Thibaut","Nepomniachtchi, Ian",1700,1700,False,True,g6
1-0,"Giraud, Thibaut","Kramnik, Vladimir",1700,1700,False,True,g6
1-0,"Giraud, Thibaut","Kasparov, Gary",1700,1700,False,True,g6
1-0,"Giraud, Thibaut","Louapre, David",1700,1700,False,True,g6
1-0,"Giraud, Thibaut",XXX,1700,1700,False,True,Nf6
1-0,"Louapre, David","Nepomniachtchi, Ian",1700,1700,False,True,g6
1-0,"Louapre, David","Kramnik, Vladimir",1700,1700,False,True,g6
1-0,"Louapre, David","Kasparov, Gary",1700,1700,False,True,g6
1-0,"Louapre, David","Giraud, Thibaut",1700,1700,False,True,g6
1-0,"Louapre, David",XXX,1700,1700,False,True,Nf6
1-0,XXX,"Nepomniachtchi, Ian",1700,1700,False,True,g6
1-0,XXX,"Kramnik, Vladimir",1700,1700,False,True,g6
1-0,XXX,"Kasparov, Gary",1700,1700,False,True,g6
1-0,XXX,"Giraud, Thibaut",1700,1700,False,True,g6
1-0,XXX,"Louapre, David",1700,1700,False,True,Nf6
1-0,"Nepomniachtchi, Ian","Kramnik, Vladimir",1700,1700,False,False,g6
1-0,"Nepomniachtchi, Ian","Kasparov, Gary",1700,1700,False,False,g6
1-0,"Nepomniachtchi, Ian","Giraud, Thibaut",1700,1700,False,False,g6
1-0,"Nepomniachtchi, Ian","Louapre, David",1700,1700,False,False,g6
1-0,"Nepomniachtchi, Ian",XXX,1700,1700,False,False,g6
1-0,"Kramnik, Vladimir","Nepomniachtchi, Ian",1700,1700,False,False,g6
1-0,"Kramnik, Vladimir","Kasparov, Gary",1700,1700,False,False,g6
1-0,"Kramnik, Vladimir","Giraud, Thibaut",1700,1700,False,False,g6
1-0,"Kramnik, Vladimir","Louapre, David",1700,1700,False,False,g6
1-0,"Kramnik, Vladimir",XXX,1700,1700,False,False,g6
1-0,"Kasparov, Gary","Nepomniachtchi, Ian",1700,1700,False,False,g6
1-0,"Kasparov, Gary","Kramnik, Vladimir",1700,1700,False,False,g6
1-0,"Kasparov, Gary","Giraud, Thibaut",1700,1700,False,False,g6
1-0,"Kasparov, Gary","Louapre, David",1700,1700,False,False,g6
1-0,"Kasparov, Gary",XXX,1700,1700,False,False,g6
1-0,"Giraud, Thibaut","Nepomniachtchi, Ian",1700,1700,False,False,g6
1-0,"Giraud, Thibaut","Kramnik, Vladimir",1700,1700,False,False,g6
1-0,"Giraud, Thibaut","Kasparov, Gary",1700,1700,False,False,g6
1-0,"Giraud, Thibaut","Louapre, David",1700,1700,False,False,g6
1-0,"Giraud, Thibaut",XXX,1700,1700,False,False,Nf6
1-0,"Louapre, David","Nepomniachtchi, Ian",1700,1700,False,False,g6
1-0,"Louapre, David","Kramnik, Vladimir",1700,1700,False,False,g6
1-0,"Louapre, David","Kasparov, Gary",1700,1700,False,False,g6
1-0,"Louapre, David","Giraud, Thibaut",1700,1700,False,False,Nf6
1-0,"Louapre, David",XXX,1700,1700,False,False,Nf6
1-0,XXX,"Nepomniachtchi, Ian",1700,1700,False,False,g6
1-0,XXX,"Kramnik, Vladimir",1700,1700,False,False,g6
1-0,XXX,"Kasparov, Gary",1700,1700,False,False,g6
1-0,XXX,"Giraud, Thibaut",1700,1700,False,False,Nf6
1-0,XXX,"Louapre, David",1700,1700,False,False,Nf6
1-0,"Nepomniachtchi, Ian","Kramnik, Vladimir",1800,1800,True,True,g6
1-0,"Nepomniachtchi, Ian","Kasparov, Gary",1800,1800,True,True,g6
1-0,"Nepomniachtchi, Ian","Giraud, Thibaut",1800,1800,True,True,g6
1-0,"Nepomniachtchi, Ian","Louapre, David",1800,1800,True,True,g6
1-0,"Nepomniachtchi, Ian",XXX,1800,1800,True,True,g6
1-0,"Kramnik, Vladimir","Nepomniachtchi, Ian",1800,1800,True,True,g6
1-0,"Kramnik, Vladimir","Kasparov, Gary",1800,1800,True,True,g6
1-0,"Kramnik, Vladimir","Giraud, Thibaut",1800,1800,True,True,g6
